symbol,ticker,company_name,industry_constituent,market_cap,sector,industry,meta_updated_at,date,open,high,low,close,prev_close,pct_change,volume,avg_volume_20,unusual_volume_ratio,volatility_20d_pct,move_vs_vol
GICRE,GICRE.NS,General Insurance Corporation of India,Financial Services,631320870912.0,Financial Services,Insurance - Reinsurance,2026-03-14,2026-03-16,359.70001220703125,364.0,352.0,362.54998779296875,359.8500061035156,0.7503075291532602,366757.0,312370.95,1.1741072593338144,1.4028149642882242,0.5348585153808646
GILLETTE,GILLETTE.NS,Gillette India Ltd.,Fast Moving Consumer Goods,260013735936.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,8000.0,8000.5,7851.5,7938.0,7979.5,-0.5200827119493656,17172.0,15360.8,1.117910525493464,1.4443321296212654,0.3600852610581628
GLAND,GLAND.NS,Gland Pharma Ltd.,Healthcare,267992776704.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1603.0999755859375,1620.0,1573.5999755859375,1609.199951171875,1626.5999755859375,-1.0697174889477412,57547.0,80343.7,0.7162602668286375,1.6439804362278547,0.6506874810519211
GLAXO,GLAXO.NS,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,410691043328.0,Healthcare,Drug Manufacturers - General,2026-03-14,2026-03-16,2413.0,2432.39990234375,2379.199951171875,2403.0,2424.300048828125,-0.8786061295680492,43789.0,51381.35,0.8522352954914575,1.2550092843058134,0.7000793863083132
GLENMARK,GLENMARK.NS,Glenmark Pharmaceuticals Ltd.,Healthcare,612783947776.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,2172.5,2214.800048828125,2145.0,2175.39990234375,2170.699951171875,0.21651777203650635,528612.0,531375.55,0.994799252618981,2.0683652731798743,0.10468062621436064
MEDANTA,MEDANTA.NS,Global Health Ltd.,Healthcare,288069910528.0,Healthcare,Medical Care Facilities,2026-03-14,2026-03-16,1075.0,1082.0,1036.0,1040.800048828125,1072.0999755859375,-2.919497012459693,109984.0,118179.85,0.9306493450448616,1.6759298122296502,1.7420162772661738
GODIGIT,GODIGIT.NS,Go Digit General Insurance Ltd.,Financial Services,309312684032.0,Financial Services,Insurance - Property & Casualty,2026-03-14,2026-03-16,334.6499938964844,343.0,328.29998779296875,339.79998779296875,334.6499938964844,1.5389194652360771,136555.0,419430.65,0.32557229663592774,1.8369594654463635,0.8377536326650161
GPIL,GPIL.NS,Godawari Power & Ispat Ltd.,Capital Goods,163172417536.0,Basic Materials,Steel,2026-03-14,2026-03-16,252.6999969482422,253.0,245.3000030517578,249.14999389648438,251.5500030517578,-0.9540883029842906,1688335.0,1888415.2,0.8940486181216928,2.436298306548735,0.3916139088631777
GODFRYPHLP,GODFRYPHLP.NS,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,314552811520.0,Consumer Defensive,Tobacco,2026-03-14,2026-03-16,2017.5,2034.5,1970.0999755859375,2019.5999755859375,2016.5999755859375,0.14876525023899134,376063.0,1994817.4,0.18852001190685425,5.6962523226207225,0.02611633786800857
GODREJAGRO,GODREJAGRO.NS,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,109521362944.0,Consumer Defensive,Packaged Foods,2026-03-14,2026-03-16,571.75,580.5999755859375,565.3499755859375,574.7000122070312,568.9500122070312,1.0106336016577178,119481.0,151893.95,0.7866080248752501,1.949373086347108,0.518440317420984
GODREJCP,GODREJCP.NS,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1051793162240.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,1027.300048828125,1047.199951171875,1019.5,1041.0999755859375,1027.9000244140625,1.2841668312440602,2299387.0,1353344.25,1.6990407281813182,1.9579683252541602,0.6558670100433647
GODREJIND,GODREJIND.NS,Godrej Industries Ltd.,Diversified,282225606656.0,Industrials,Conglomerates,2026-03-14,2026-03-16,837.0,866.6500244140625,814.4000244140625,859.5499877929688,837.9500122070312,2.577716483235859,81441.0,122019.05,0.6674449604385545,2.3353152518445275,1.1037980765979554
GODREJPROP,GODREJPROP.NS,Godrej Properties Ltd.,Realty,475125088256.0,Real Estate,Real Estate - Development,2026-03-14,2026-03-16,1578.0,1593.0,1543.0,1560.0,1577.4000244140625,-1.1030825500668917,840908.0,1428413.3,0.5887007632874883,2.127916208140292,0.518386271906326
GRANULES,GRANULES.NS,Granules India Ltd.,Healthcare,139311431680.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,560.5,572.7000122070312,555.75,567.0,562.2000122070312,0.853786497464748,661428.0,620201.15,1.0664733530403805,2.23027068998354,0.38281743166837257
GRAPHITE,GRAPHITE.NS,Graphite India Ltd.,Capital Goods,121511395328.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,618.5,618.5,591.5,613.5,621.5499877929688,-1.295147285185072,1004086.0,1801705.95,0.5572973769665356,2.877832899235673,0.45004255998638826
GRASIM,GRASIM.NS,Grasim Industries Ltd.,Construction Materials,1741749092352.0,Basic Materials,Building Materials,2026-03-14,2026-03-16,2570.0,2661.39990234375,2565.0,2654.39990234375,2568.60009765625,3.340333310965349,1531870.0,870382.8,1.7599957168271247,1.8735166908962608,1.7829215652022754
GRAVITA,GRAVITA.NS,Gravita India Ltd.,Metals & Mining,103428415488.0,Industrials,Metal Fabrication,2026-03-14,2026-03-16,1430.0,1439.9000244140625,1382.5999755859375,1399.9000244140625,1420.0,-1.415491238446298,277280.0,158960.35,1.7443343575929469,1.79978331767612,0.7864786969322397
GESHIP,GESHIP.NS,Great Eastern Shipping Co. Ltd.,Services,208425795584.0,Industrials,Marine Shipping,2026-03-14,2026-03-16,1450.0,1452.699951171875,1343.699951171875,1373.4000244140625,1459.9000244140625,-5.925063261418684,1139527.0,617257.7,1.8461122477694487,2.657187996036366,2.2298246380221847
FLUOROCHEM,FLUOROCHEM.NS,Gujarat Fluorochemicals Ltd.,Chemicals,337305436160.0,Basic Materials,Specialty Chemicals,2026-03-14,2026-03-16,3055.300048828125,3109.5,2980.5,3078.699951171875,3070.60009765625,0.26378731381555554,82568.0,52010.9,1.587513386617036,1.8460324644607031,0.14289419005023724
GUJGASLTD,GUJGASLTD.NS,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,257664417792.0,Utilities,Utilities - Regulated Gas,2026-03-14,2026-03-16,377.0,379.70001220703125,356.3500061035156,365.25,374.29998779296875,-2.417843464631486,1508604.0,2167020.65,0.6961650319298988,2.5655621346630504,0.9424224936766286
GMDCLTD,GMDCLTD.NS,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,168170586112.0,Energy,Thermal Coal,2026-03-14,2026-03-16,530.0,538.9500122070312,523.1500244140625,532.0999755859375,528.75,0.6335651226359262,2027256.0,2355444.85,0.8606679965357711,2.851495891134231,0.2221869316402609
GSPL,GSPL.NS,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,153289850880.0,Utilities,Utilities - Regulated Gas,2026-03-14,2026-03-16,272.04998779296875,275.45001220703125,264.1499938964844,270.25,271.6000061035156,-0.49705672797411005,493414.0,910731.75,0.5417775321877161,2.26768600028936,0.21919116134715516
HEG,HEG.NS,H.E.G. Ltd.,Capital Goods,95726501888.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,495.3999938964844,502.0,476.5,498.6000061035156,496.04998779296875,0.514064786472912,1172602.0,1645600.25,0.7125679520284468,2.5711591747256177,0.1999350298986334
HBLENGINE,HBLENGINE.NS,HBL Engineering Ltd.,Capital Goods,182532866048.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,658.9500122070312,667.5499877929688,641.2000122070312,656.25,658.5,-0.3416856492027387,1400102.0,1125486.45,1.243997206718926,2.5194749654744353,0.13561779890057246
HCLTECH,HCLTECH.NS,HCL Technologies Ltd.,Information Technology,3586071986176.0,Technology,Information Technology Services,2026-03-14,2026-03-16,1312.800048828125,1337.699951171875,1302.4000244140625,1328.5999755859375,1325.4000244140625,0.24143285898079458,3618350.0,3245272.1,1.114960437369797,1.7584331843227103,0.13729999020337327
HDFCAMC,HDFCAMC.NS,HDFC Asset Management Company Ltd.,Financial Services,1019925037056.0,Financial Services,Asset Management,2026-03-14,2026-03-16,2384.0,2397.800048828125,2323.0,2367.199951171875,2381.0,-0.579590458972068,1973359.0,856151.4,2.3049182656245146,1.8225391341030697,0.3180126276176249
HDFCBANK,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,12573860691968.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,817.0,844.5,815.6500244140625,840.5999755859375,817.0,2.888613902807524,52178145.0,33548796.05,1.555291132422023,1.4469702790157,1.996318752844392
HDFCLIFE,HDFCLIFE.NS,HDFC Life Insurance Company Ltd.,Financial Services,1349790334976.0,Financial Services,Insurance - Life,2026-03-14,2026-03-16,625.0,630.5499877929688,617.2000122070312,626.0,625.75,0.03995205753095643,2750342.0,3039920.2,0.904741512622601,1.6535858476568293,0.024160860827134832
HFCL,HFCL.NS,HFCL Ltd.,Telecommunication,110127587328.0,Technology,Communication Equipment,2026-03-14,2026-03-16,72.31999969482422,72.94999694824219,69.30000305175781,71.2699966430664,71.97000122070312,-0.9726338276556112,20355543.0,21665250.95,0.9395479907884474,2.5371297128287837,0.38335991366053135
HAPPSTMNDS,HAPPSTMNDS.NS,Happiest Minds Technologies Ltd.,Information Technology,59078389760.0,Technology,Information Technology Services,2026-03-14,2026-03-16,390.0,390.8999938964844,365.1499938964844,377.3500061035156,393.25,-4.043227945704864,3616039.0,6168061.35,0.5862521130727729,4.600293800752247,0.8789064613750776
HAVELLS,HAVELLS.NS,Havells India Ltd.,Consumer Durables,821880160256.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,1310.0,1316.9000244140625,1273.0,1297.300048828125,1310.199951171875,-0.9845750896427696,963245.0,718536.9,1.3405644163855746,1.6560993753101847,0.5945144985386884
HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Ltd.,Automobile and Auto Components,1041667391488.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-16,5198.5,5329.0,5124.5,5278.5,5206.0,1.392623895505185,466556.0,446770.0,1.0442867694787026,2.2304465261486266,0.6243699990915573
HEXT,HEXT.NS,Hexaware Technologies Ltd.,Information Technology,250654474240.0,Technology,Information Technology Services,2026-03-14,2026-03-16,407.3999938964844,420.1499938964844,402.04998779296875,416.95001220703125,411.3500061035156,1.3613725587514391,835133.0,1325914.2,0.629854480780129,2.478573182769892,0.5492565513962585
HSCL,HSCL.NS,Himadri Speciality Chemical Ltd.,Chemicals,222966972416.0,Basic Materials,Specialty Chemicals,2026-03-14,2026-03-16,434.0,444.8999938964844,421.0,440.8500061035156,438.8500061035156,0.4557365779159328,1921262.0,1726000.9,1.1131291994111938,2.4946703426145986,0.18268408860718938
HINDALCO,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,2034758320128.0,Basic Materials,Aluminum,2026-03-14,2026-03-16,906.8499755859375,943.1500244140625,901.2999877929688,921.1500244140625,910.0499877929688,1.2197172430069791,10755257.0,6564125.8,1.6384903835938063,2.181598663520927,0.5590933215179241
HAL,HAL.NS,Hindustan Aeronautics Ltd.,Capital Goods,2617852821504.0,Industrials,Aerospace & Defense,2026-03-14,2026-03-16,3914.39990234375,3938.800048828125,3843.0,3913.10009765625,3914.39990234375,-0.033205720415063755,1378759.0,1783715.45,0.7729702627176325,1.6833328037434887,0.019726176749611864
HINDCOPPER,HINDCOPPER.NS,Hindustan Copper Ltd.,Metals & Mining,480119226368.0,Basic Materials,Copper,2026-03-14,2026-03-16,488.04998779296875,494.79998779296875,472.5,477.54998779296875,496.29998779296875,-3.777956973841712,11892234.0,11466532.25,1.0371255878166654,2.8234416800649176,1.3380680042078459
HINDPETRO,HINDPETRO.NS,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,784634544128.0,Energy,Oil & Gas Refining & Marketing,2026-03-14,2026-03-16,361.0,364.95001220703125,348.29998779296875,353.79998779296875,368.75,-4.0542405985169445,14657361.0,7220833.15,2.0298711652131165,2.745611350113325,1.4766258153578824
HINDUNILVR,HINDUNILVR.NS,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,5075854426112.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,2169.60009765625,2186.699951171875,2154.0,2175.699951171875,2160.0,0.7268495912905015,1981368.0,1680775.2,1.178841763015066,1.1909544099837042,0.6103084930853457
HINDZINC,HINDZINC.NS,Hindustan Zinc Ltd.,Metals & Mining,2332164882432.0,Basic Materials,Other Industrial Metals & Mining,2026-03-14,2026-03-16,548.0,551.9000244140625,529.5999755859375,533.8499755859375,551.9500122070312,-3.279289106040384,7772075.0,5924607.8,1.3118294513942341,2.2464693969439318,1.4597524054863542
POWERINDIA,POWERINDIA.NS,Hitachi Energy India Ltd.,Capital Goods,1077888221184.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,24195.0,24405.0,23400.0,24205.0,24165.0,0.1655286571487613,138188.0,125283.75,1.1030001895696768,2.263040105470914,0.0731443763407439
HOMEFIRST,HOMEFIRST.NS,Home First Finance Company India Ltd.,Financial Services,102963798016.0,Financial Services,Mortgage Finance,2026-03-14,2026-03-16,982.7999877929688,1007.9000244140625,977.5,989.2000122070312,987.7000122070312,0.15186797422916953,400726.0,714573.3,0.5607906144827969,2.9819379294141553,0.05092928753852572
HONASA,HONASA.NS,Honasa Consumer Ltd.,Fast Moving Consumer Goods,87538778112.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,265.3999938964844,267.8500061035156,261.6000061035156,265.8999938964844,268.95001220703125,-1.1340465410349387,452171.0,747206.75,0.6051484411777597,1.9733085839633322,0.5746929548936739
HONAUT,HONAUT.NS,Honeywell Automation India Ltd.,Capital Goods,265863135232.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,30100.0,30250.0,29085.0,29305.0,30050.0,-2.479201331114811,3339.0,5193.4,0.6429314129472022,1.3403790086937222,1.8496270943029298
HUDCO,HUDCO.NS,Housing & Urban Development Corporation Ltd.,Financial Services,345728122880.0,Financial Services,Credit Services,2026-03-14,2026-03-16,172.6999969482422,173.5500030517578,168.89999389648438,172.1199951171875,172.6999969482422,-0.3358435676339422,3356274.0,3607462.35,0.9303697930485677,1.5402145198582913,0.21804986468043538
HYUNDAI,HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,1639707967488.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-16,2004.0,2009.0,1930.300048828125,1963.9000244140625,2018.0,-2.680870940829405,1324001.0,551965.3,2.398703324285059,2.457610310549616,1.0908446018969782
ICICIBANK,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,8981072314368.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,1255.0,1276.800048828125,1240.0999755859375,1272.9000244140625,1254.800048828125,1.4424589481679906,22740461.0,15970322.8,1.4239199347930525,1.4081021025081029,1.0243993994460285
ICICIGI,ICICIGI.NS,ICICI Lombard General Insurance Company Ltd.,Financial Services,915326173184.0,Financial Services,Insurance - Diversified,2026-03-14,2026-03-16,1836.199951171875,1855.0,1806.5999755859375,1850.5,1837.0999755859375,0.7294118225541046,725653.0,552970.3,1.312282052037876,1.2408567646138173,0.5878291865387977
ICICIPRULI,ICICIPRULI.NS,ICICI Prudential Life Insurance Company Ltd.,Financial Services,845644103680.0,Financial Services,Insurance - Life,2026-03-14,2026-03-16,580.0,589.1500244140625,578.0,583.9000244140625,583.75,0.025700113758020393,1391776.0,1172025.4,1.18749644845581,1.5179898293648355,0.016930359651206595
IDBI,IDBI.NS,IDBI Bank Ltd.,Financial Services,991252643840.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,82.12000274658203,82.83999633789062,76.11000061035156,76.9000015258789,92.18000030517578,-16.57626245249527,124967914.0,24372586.3,5.127396512695905,4.651132809588506,3.5639194000916525
IDFCFIRSTB,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,538051411968.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,62.4900016784668,63.20000076293945,61.29999923706055,62.810001373291016,62.56999969482422,0.38357308556395964,43719178.0,89032259.95,0.4910487280065949,4.038877679822219,0.09497021597862393
IFCI,IFCI.NS,IFCI Ltd.,Financial Services,154374832128.0,Financial Services,Credit Services,2026-03-14,2026-03-16,57.4900016784668,57.5,54.130001068115234,55.72999954223633,57.209999084472656,-2.5869595628747577,33631097.0,25887027.25,1.2991486691466283,2.8346670682438986,0.9126149563932395
IIFL,IIFL.NS,IIFL Finance Ltd.,Financial Services,203025088512.0,Financial Services,Credit Services,2026-03-14,2026-03-16,475.1000061035156,479.0,460.8500061035156,475.45001220703125,477.45001220703125,-0.4188920198692436,971742.0,1202251.2,0.8082686879414219,1.9539513706682876,0.21438200876308133
INOXINDIA,INOXINDIA.NS,INOX India Ltd.,Capital Goods,103152721920.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,1138.5,1155.9000244140625,1117.0,1144.4000244140625,1136.5,0.6951187341893927,52521.0,53905.35,0.9743188755847054,1.8147450127895628,0.3830393412245175
IRB,IRB.NS,IRB Infrastructure Developers Ltd.,Construction,250980843520.0,Industrials,Infrastructure Operations,2026-03-14,2026-03-16,41.84000015258789,41.869998931884766,40.400001525878906,41.36000061035156,41.560001373291016,-0.481233773654266,9467531.0,7236247.6,1.3083481278335474,1.9761801343469978,0.24351715984296302
IRCON,IRCON.NS,IRCON International Ltd.,Construction,122473955328.0,Industrials,Engineering & Construction,2026-03-14,2026-03-16,130.22000122070312,130.5,123.70999908447266,125.83000183105469,130.22000122070312,-3.371217438562346,4930634.0,5743863.65,0.8584176610807953,3.301954926697686,1.0209762136074736
ITCHOTELS,ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,319101665280.0,Consumer Cyclical,Resorts & Casinos,2026-03-14,2026-03-16,152.0,156.75,146.25,154.74000549316406,153.1199951171875,1.058000540515125,9024178.0,4075105.3,2.214464985726872,1.6978181606508995,0.6231530354873309
ITC,ITC.NS,ITC Ltd.,Fast Moving Consumer Goods,3776936411136.0,Consumer Defensive,Tobacco,2026-03-14,2026-03-16,302.54998779296875,309.45001220703125,302.0,308.25,301.45001220703125,2.2557596674763536,37471007.0,20215765.2,1.8535537304321283,1.3020068823194864,1.7325251487594175
ITI,ITI.NS,ITI Ltd.,Telecommunication,233675505664.0,Technology,Communication Equipment,2026-03-14,2026-03-16,243.0500030517578,289.79998779296875,240.0,277.1499938964844,242.3000030517578,14.382992325956456,87087520.0,4610790.45,18.88776359376731,4.031810228984969,3.5673783013287945
INDGN,INDGN.NS,Indegene Ltd.,Healthcare,103156121600.0,Healthcare,Health Information Services,2026-03-14,2026-03-16,430.0,443.70001220703125,423.0,435.29998779296875,429.25,1.4094322173485718,461131.0,464352.9,0.9930615271273205,1.8236158810825482,0.7728777929439254
INDIACEM,INDIACEM.NS,India Cements Ltd.,Construction Materials,164694654976.0,Basic Materials,Building Materials,2026-03-14,2026-03-16,350.0,358.0,344.6000061035156,355.20001220703125,354.29998779296875,0.2540289147817898,168815.0,291404.3,0.5793154047486602,1.6864353574901698,0.15063068599311583
INDIAMART,INDIAMART.NS,Indiamart Intermesh Ltd.,Consumer Services,126260658176.0,Communication Services,Internet Content & Information,2026-03-14,2026-03-16,2100.199951171875,2140.0,2074.89990234375,2108.0,2101.89990234375,0.2902182758297789,125680.0,122779.7,1.0236219831128437,1.4129932672695977,0.20539253976105856
INDIANB,INDIANB.NS,Indian Bank,Financial Services,1172682833920.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,865.0,884.5999755859375,848.6500244140625,877.4500122070312,870.2999877929688,0.8215586021314891,2341790.0,1903823.35,1.230045844326891,2.4348680989147207,0.33741400714793446
IEX,IEX.NS,Indian Energy Exchange Ltd.,Financial Services,106938359808.0,Financial Services,Capital Markets,2026-03-14,2026-03-16,120.27999877929688,120.88999938964844,117.19000244140625,118.80000305175781,120.25,-1.2058186679768657,6556264.0,5540514.15,1.1833313339701514,1.514107960254827,0.7963888306709148
INDHOTEL,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,868080091136.0,Consumer Cyclical,Lodging,2026-03-14,2026-03-16,610.0,617.2000122070312,595.0,613.3499755859375,609.8499755859375,0.5739116405862443,3356736.0,2723204.75,1.2326417982342313,1.5129293402802644,0.3793380333809439
IOC,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,2210538455040.0,Energy,Oil & Gas Refining & Marketing,2026-03-14,2026-03-16,153.00999450683594,154.60000610351562,146.8800048828125,148.9600067138672,156.5399932861328,-4.842204482793411,35677726.0,20702937.5,1.7233170896642083,2.3513734573312477,2.059308982882369
IOB,IOB.NS,Indian Overseas Bank,Financial Services,628305035264.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,32.5,32.540000915527344,31.59000015258789,32.209999084472656,32.61000061035156,-1.2266222581790776,6887370.0,7903942.65,0.8713841060068926,1.8536645807286904,0.661728271086068
IRCTC,IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,422079987712.0,Consumer Cyclical,Travel Services,2026-03-14,2026-03-16,527.7000122070312,529.0,518.25,526.4500122070312,527.5999755859375,-0.21796122670951767,1857032.0,4051867.5,0.45831508557473805,1.8695162512748509,0.11658696551093721
IRFC,IRFC.NS,Indian Railway Finance Corporation Ltd.,Financial Services,1270504751104.0,Financial Services,Credit Services,2026-03-14,2026-03-16,96.9000015258789,97.12999725341797,94.31999969482422,96.44000244140625,97.19999694824219,-0.7818873772605373,16510259.0,18687115.25,0.883510310667132,1.8854460740421977,0.414696229197504
IREDA,IREDA.NS,Indian Renewable Energy Development Agency Ltd.,Financial Services,322640216064.0,Financial Services,Credit Services,2026-03-14,2026-03-16,114.8499984741211,116.16999816894531,112.06999969482422,115.19000244140625,114.8499984741211,0.2960417690921924,7968310.0,7825106.5,1.0183005176990243,1.975743964819166,0.14983812394906554
IGL,IGL.NS,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,219316944896.0,Utilities,Utilities - Regulated Gas,2026-03-14,2026-03-16,156.89999389648438,157.72000122070312,152.1999969482422,155.49000549316406,156.50999450683594,-0.651708548636698,1975675.0,3289764.1,0.6005521794100677,2.1643928956246286,0.3011045498967134
INDUSTOWER,INDUSTOWER.NS,Indus Towers Ltd.,Telecommunication,1118021222400.0,Communication Services,Telecom Services,2026-03-14,2026-03-16,425.0,430.6499938964844,418.45001220703125,427.1000061035156,423.95001220703125,0.7430106865868202,3446826.0,4209859.9,0.818750761753378,1.5609528773662953,0.47599815302589965
INDUSINDBK,INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,634504019968.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,814.5499877929688,830.0,806.2000122070312,825.0499877929688,814.4000244140625,1.3077066625297062,3106383.0,3812112.25,0.8148718600822943,2.0477860940450525,0.6385953427130441
NAUKRI,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,616679342080.0,Communication Services,Internet Content & Information,2026-03-14,2026-03-16,950.0,955.2999877929688,932.2000122070312,949.5999755859375,952.4000244140625,-0.29399923943173034,2203096.0,1865121.95,1.181207480829873,1.7408716068604106,0.16888048393295685
INFY,INFY.NS,Infosys Ltd.,Information Technology,5051129528320.0,Technology,Information Technology Services,2026-03-14,2026-03-16,1240.199951171875,1254.300048828125,1224.199951171875,1249.800048828125,1248.300048828125,0.12016341755398674,12313734.0,13910498.4,0.885211560787786,1.3363668274384959,0.08991798889853622
INOXWIND,INOXWIND.NS,Inox Wind Ltd.,Capital Goods,137628385280.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,79.69999694824219,81.0999984741211,77.18000030517578,78.4000015258789,79.58999633789062,-1.4951562592863121,13300441.0,13772553.2,0.9657207931496682,1.8618801077895042,0.8030357341651925
INTELLECT,INTELLECT.NS,Intellect Design Arena Ltd.,Information Technology,91797004288.0,Technology,Software - Application,2026-03-14,2026-03-16,666.75,666.75,642.0,645.2000122070312,660.75,-2.3533844559922468,290685.0,468653.5,0.6202556899713755,1.6014738590209656,1.4695116268903379
INDIGO,INDIGO.NS,InterGlobe Aviation Ltd.,Services,1607613415424.0,Industrials,Airlines,2026-03-14,2026-03-16,4105.0,4270.0,4093.89990234375,4222.10009765625,4158.2001953125,1.5367201996619562,1792829.0,1588076.1,1.1289314158181714,2.4109337582418773,0.6373962761973921
IGIL,IGIL.NS,International Gemmological Institute (India) Ltd.,Services,133472518144.0,Basic Materials,Other Precious Metals & Mining,2026-03-14,2026-03-16,310.0,314.0,296.04998779296875,306.1499938964844,308.8500061035156,-0.8742147170708869,450662.0,616047.9,0.7315372716959184,1.338163687567543,0.6532943056166748
IKS,IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,222338596864.0,Healthcare,Health Information Services,2026-03-14,2026-03-16,1333.9000244140625,1378.0,1315.699951171875,1330.5999755859375,1327.300048828125,0.24861950097312402,251212.0,260415.8,0.9646572903794625,2.624402120208894,0.0947337677632019
IPCALAB,IPCALAB.NS,Ipca Laboratories Ltd.,Healthcare,397546127360.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1565.5999755859375,1574.5,1534.0999755859375,1557.0,1561.300048828125,-0.275414634832849,181093.0,191891.65,0.9437252741325639,1.4018141657839687,0.19647014672506363
JBCHEPHARM,JBCHEPHARM.NS,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,340673462272.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,2136.0,2177.0,2065.0,2090.199951171875,2121.800048828125,-1.4893061046776235,605806.0,418086.05,1.4489983581131205,1.423393205079021,1.046306880883939
JKCEMENT,JKCEMENT.NS,J.K. Cement Ltd.,Construction Materials,386495774720.0,Basic Materials,Building Materials,2026-03-14,2026-03-16,4967.0,5103.0,4869.0,5061.0,5002.0,1.1795281887245102,65079.0,65695.3,0.9906188113913781,2.2653459864226786,0.5206834610668731
JBMA,JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,116945698816.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,499.8500061035156,500.3999938964844,477.0,486.20001220703125,494.29998779296875,-1.638676064327571,418540.0,244156.25,1.7142301292717266,1.89260741829094,0.8658298855276211
JKTYRE,JKTYRE.NS,JK Tyre & Industries Ltd.,Automobile and Auto Components,118797664256.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,412.6000061035156,422.1499938964844,399.0,418.3999938964844,411.75,1.6150561982961387,1537757.0,1839363.85,0.8360265425462178,3.14026855107018,0.514305121371145
JMFINANCIL,JMFINANCIL.NS,JM Financial Ltd.,Financial Services,113271767040.0,Financial Services,Capital Markets,2026-03-14,2026-03-16,119.5999984741211,121.80000305175781,115.0,119.30000305175781,118.44000244140625,0.7261065456132698,4062967.0,3082484.7,1.3180818058886066,2.596176465752233,0.27968304743217176
JSWCEMENT,JSWCEMENT.NS,JSW Cement Ltd.,Construction Materials,155020328960.0,Basic Materials,Building Materials,2026-03-14,2026-03-16,115.80999755859375,117.69000244140625,114.98999786376953,116.45999908447266,115.80999755859375,0.5612654689419516,1742501.0,2776724.2,0.6275383777762299,2.058000677149629,0.27272365610652527
JSWENERGY,JSWENERGY.NS,JSW Energy Ltd.,Power,900805165056.0,Utilities,Utilities - Independent Power Producers,2026-03-14,2026-03-16,512.9500122070312,516.9000244140625,496.04998779296875,505.1499938964844,512.9500122070312,-1.5206195779168263,3366858.0,3242979.85,1.0381988651579195,2.2655156057088224,0.6712024291887687
